trial,utterances,trigger_feature,nuisance_feature,production_target,production_competitor,production_distractor1,production_distractor2,production_index_target,production_index_competitor,production_index_distractor1,production_index_distractor2,trigger_object,trigger_word,interpretation_target,interpretation_competitor,interpretation_distractor,interpretation_index_target,interpretation_index_competitor,interpretation_index_distractor,context_production,context_interpretation,alpha_production,scores_production_target,scores_production_competitor,scores_production_distractor1,scores_production_distractor2,scores_production_target_npnlg,scores_production_competitor_npnlg,scores_production_distractor1_npnlg,scores_production_distractor2_npnlg,prob_production_target,prob_production_competitor,prob_production_distractor1,prob_production_distractor2,prob_production_target_npnlg,prob_production_competitor_npnlg,prob_production_distractor1_npnlg,prob_production_distractor2_npnlg,alpha_interpretation,scores_interpretation_target,scores_interpretation_competitor,scores_interpretation_distractor,prob_interpretation_target,prob_interpretation_competitor,prob_interpretation_distractor,scores_interpretation_target_npnlg,scores_interpretation_competitor_npnlg,scores_interpretation_distractor_npnlg,prob_interpretation_target_npnlg,prob_interpretation_competitor_npnlg,prob_interpretation_distractor_npnlg
76,"dots
green
blue
spades",texture,shape,spades,blue,dots,green,3,2,0,1,blue circle with spades,dots,blue circle with dots,green circle with dots,blue circle with spades,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green circle with dots
a blue circle with dots
a blue circle with spades

Your task is to make your friend pick out the following target object:

the blue circle with spades

Which of the following words would you choose:

dots
green
blue
spades

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green circle with dots
a blue circle with dots
a blue circle with spades

Your friend can choose from the following list of words:

dots
green
blue
spades

Your friend chose the word:

dots

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.030137538909912,-3.441061019897461,-3.3998427391052246,-3.9672837257385254,0.757534384727478,1.1470203399658203,1.133280873298645,1.3224278688430786,0.3056802011701624,0.24890659876949364,0.2540895746996665,0.19132362536067746,0.21061276235541873,0.25589422498956904,0.25414232433725614,0.27935068831775617,0.5,-9.123639106750488,-8.381898880004883,-10.819221496582031,0.3045921753856174,0.6395174954852973,0.055890329129085425,1.3033771514892578,1.1974141597747803,1.5456031560897827,0.3151055245170803,0.283424164343864,0.40147031113905574
77,"green
stars
stripes
blue",texture,shape,stripes,blue,stars,green,2,3,1,0,blue circle with stripes,stars,blue circle with stars,green circle with stars,blue circle with stripes,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue circle with stripes
a blue circle with stars
a green circle with stars

Your task is to make your friend pick out the following target object:

the blue circle with stripes

Which of the following words would you choose:

green
stars
stripes
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue circle with stripes
a blue circle with stars
a green circle with stars

Your friend can choose from the following list of words:

green
stars
stripes
blue

Your friend chose the word:

stars

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.3981471061706543,-3.314178705215454,-3.5875396728515625,-3.642244338989258,0.6796294450759888,1.1047261953353882,0.8968848586082458,1.2140814065933228,0.26057732163889297,0.27175035646510104,0.23703394386091045,0.23063837803509546,0.2146886162572302,0.2655324504112032,0.23932354677234688,0.28045538655921964,0.5,-9.040705680847168,-8.555233001708984,-10.769465446472168,0.3568309710014919,0.5798299542410931,0.06333907475741506,1.5067840814590454,1.4258722066879272,1.5384950637817383,0.3384674219848928,0.3121600292759254,0.34937254873918183
78,"hexagon
square
orange
green",shape,texture,hexagon,green,square,orange,0,3,1,2,green hexagon with spades,square,green square with spades,orange square with spades,green hexagon with spades,2,0,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange square with spades
a green hexagon with spades
a green square with spades

Your task is to make your friend pick out the following target object:

the green hexagon with spades

Which of the following words would you choose:

hexagon
square
orange
green

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange square with spades
a green hexagon with spades
a green square with spades

Your friend can choose from the following list of words:

hexagon
square
orange
green

Your friend chose the word:

square

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.076120376586914,-3.1007919311523438,-4.054173469543457,-3.6893973350524902,0.7690300941467285,1.0335973501205444,1.3513911962509155,0.9223493337631226,0.2996811710292773,0.29600707883004157,0.18377140108648637,0.2205403490541948,0.21934092714548237,0.2503627565368884,0.2934795073965848,0.23681680892104462,0.5,-7.690678596496582,-9.904436111450195,-8.72189712524414,0.682192726211129,0.0745563110372254,0.24325096275164557,1.0986683368682861,1.2380543947219849,1.090237021446228,0.31835251884199073,0.36596780917658295,0.31567967198142644
79,"red
green
square
hexagon",color,texture,red,square,green,hexagon,0,2,1,3,red square with stripes,green,green square with stripes,green hexagon with stripes,red square with stripes,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green square with stripes
a green hexagon with stripes
a red square with stripes

Your task is to make your friend pick out the following target object:

the red square with stripes

Which of the following words would you choose:

red
green
square
hexagon

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green square with stripes
a green hexagon with stripes
a red square with stripes

Your friend can choose from the following list of words:

red
green
square
hexagon

Your friend chose the word:

green

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.0263850688934326,-3.802766799926758,-3.370441436767578,-4.24478006362915,1.008795142173767,1.2675889730453491,1.1234804391860962,1.0611950159072876,0.3263680518724817,0.22136985893238303,0.27478735776546903,0.1774747314296662,0.23675887111835026,0.26946516313941843,0.2507320528181733,0.24304391292405805,0.5,-8.723760604858398,-8.525821685791016,-10.891908645629883,0.42858173794730764,0.5223931120035031,0.049025150049189156,1.2462517023086548,1.065727710723877,1.555987000465393,0.31270551473033104,0.26105677400047694,0.42623771126919185
80,"red
square
circle
orange",shape,texture,circle,red,square,orange,2,0,1,3,red circle with stripes,square,red square with stripes,orange square with stripes,red circle with stripes,0,2,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red square with stripes
a red circle with stripes
a orange square with stripes

Your task is to make your friend pick out the following target object:

the red circle with stripes

Which of the following words would you choose:

red
square
circle
orange

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red square with stripes
a red circle with stripes
a orange square with stripes

Your friend can choose from the following list of words:

red
square
circle
orange

Your friend chose the word:

square

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-2.7660324573516846,-3.228954792022705,-4.25321102142334,-4.582523822784424,0.9220108389854431,1.0763182640075684,1.4177370071411133,1.1456308364868164,0.3742502376260553,0.2969202222904405,0.1779202428860259,0.15090929719747834,0.22322460192661636,0.241129024266048,0.2860142206672149,0.2496321531401207,0.5,-7.877760410308838,-10.708951950073242,-9.177286148071289,0.7509742080822908,0.04426435687470678,0.20476143504300245,1.125394344329834,1.3386191129684448,1.3110407590866089,0.2905575245467401,0.35961224164816114,0.34983023380509876
81,"hexagon
red
square
blue",shape,texture,square,red,hexagon,blue,2,1,0,3,red square with stars,hexagon,red hexagon with stars,blue hexagon with stars,red square with stars,2,0,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue hexagon with stars
a red square with stars
a red hexagon with stars

Your task is to make your friend pick out the following target object:

the red square with stars

Which of the following words would you choose:

hexagon
red
square
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue hexagon with stars
a red square with stars
a red hexagon with stars

Your friend can choose from the following list of words:

hexagon
red
square
blue

Your friend chose the word:

hexagon

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.808706521987915,-3.1078474521636963,-3.035223960876465,-3.946894884109497,1.2695688009262085,1.0359491109848022,0.7588059306144714,1.3156315088272095,0.20724995308699212,0.2942280369485303,0.30510831606811845,0.19341369389635915,0.27117364747553224,0.24127793742170714,0.2100567949119473,0.27749162019081325,0.5,-8.412557601928711,-9.060609817504883,-11.090087890625,0.628221087821093,0.3285995839940081,0.043179328184899064,1.201793909072876,1.294372797012329,1.8483480215072632,0.24962860701870646,0.2738425015668145,0.47652889141447896
82,"stripes
orange
red
spades",texture,shape,stripes,red,spades,orange,0,2,3,1,red square with stripes,spades,red square with spades,orange square with spades,red square with stripes,0,2,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red square with spades
a red square with stripes
a orange square with spades

Your task is to make your friend pick out the following target object:

the red square with stripes

Which of the following words would you choose:

stripes
orange
red
spades

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red square with spades
a red square with stripes
a orange square with spades

Your friend can choose from the following list of words:

stripes
orange
red
spades

Your friend chose the word:

spades

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.178515672683716,-3.020623207092285,-3.633441925048828,-3.7145025730133057,0.6357030868530273,1.006874442100525,0.908360481262207,0.9286257028579712,0.2744530293437528,0.29699828536431316,0.21861605257999941,0.2099326327119346,0.22184203340575379,0.2670808028413269,0.25424395645602027,0.25683320729689924,0.5,-7.848040580749512,-9.649870872497559,-11.402872085571289,0.8378136739940745,0.138236424176494,0.02394990182943156,1.1211485862731934,1.2062338590621948,1.6289817094802856,0.2666313625807426,0.29031086952076446,0.4430577678984928
83,"hexagon
square
orange
blue",color,texture,orange,square,blue,hexagon,2,1,3,0,orange square with stars,blue,blue square with stars,blue hexagon with stars,orange square with stars,2,1,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange square with stars
a blue hexagon with stars
a blue square with stars

Your task is to make your friend pick out the following target object:

the orange square with stars

Which of the following words would you choose:

hexagon
square
orange
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange square with stars
a blue hexagon with stars
a blue square with stars

Your friend can choose from the following list of words:

hexagon
square
orange
blue

Your friend chose the word:

blue

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.0891263484954834,-3.379286766052246,-4.118782997131348,-3.0120904445648193,0.7722815871238708,1.1264289617538452,1.3729276657104492,0.7530226111412048,0.2855653447537695,0.24700057694277505,0.17065475805005495,0.2967793202534005,0.22053485056770109,0.26325665271694587,0.29778709181193713,0.2184214049034159,0.5,-8.587017059326172,-9.414420127868652,-10.789770126342773,0.6461276983353917,0.28247614121581843,0.07139616044878991,1.4311695098876953,1.3449172973632812,1.541395902633667,0.3296094445067434,0.30237145334959853,0.3680191021436581
84,"orange
stars
green
spades",color,shape,green,stars,orange,spades,2,1,0,3,green circle with stars,orange,orange circle with stars,orange circle with spades,green circle with stars,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green circle with stars
a orange circle with stars
a orange circle with spades

Your task is to make your friend pick out the following target object:

the green circle with stars

Which of the following words would you choose:

orange
stars
green
spades

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green circle with stars
a orange circle with stars
a orange circle with spades

Your friend can choose from the following list of words:

orange
stars
green
spades

Your friend chose the word:

orange

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.0367588996887207,-3.4152331352233887,-3.126546859741211,-4.2646260261535645,1.012252926826477,0.8538082838058472,0.7816367149353027,1.0661566257476807,0.3007603053938971,0.24890629545149162,0.2875565797169097,0.16277681943770167,0.2602645474628327,0.24044137154185655,0.23191953926954753,0.26737454172576336,0.5,-8.401460647583008,-9.032733917236328,-9.238995552062988,0.5089861133261471,0.270736890162984,0.22027699651086893,1.2002085447311401,1.129091739654541,1.5398324728012085,0.2997806420305583,0.27920162997652465,0.421017727992917
85,"dots
spades
orange
blue",color,shape,blue,spades,orange,dots,3,1,2,0,blue square with spades,orange,orange square with spades,orange square with dots,blue square with spades,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange square with dots
a orange square with spades
a blue square with spades

Your task is to make your friend pick out the following target object:

the blue square with spades

Which of the following words would you choose:

dots
spades
orange
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange square with dots
a orange square with spades
a blue square with spades

Your friend can choose from the following list of words:

dots
spades
orange
blue

Your friend chose the word:

orange

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.4127860069274902,-2.834506034851074,-3.4556539058685303,-3.774477243423462,1.137595295906067,0.7086265087127686,0.8639135360717773,1.2581590414047241,0.2410430249142143,0.32185960147948117,0.23593149670751565,0.2011658768987889,0.2672937533506194,0.21569467366643935,0.23310928397050568,0.2839022890124357,0.5,-9.385812759399414,-9.33922004699707,-9.849579811096191,0.37360757626133356,0.3914268676598461,0.23496555607882036,1.1732265949249268,1.1674023866653442,1.4070827960968018,0.3069692285233386,0.30518657212736877,0.38784419934929265
86,"stars
spades
green
orange",texture,shape,spades,green,stars,orange,1,2,0,3,green hexagon with spades,stars,green hexagon with stars,orange hexagon with stars,green hexagon with spades,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green hexagon with stars
a orange hexagon with stars
a green hexagon with spades

Your task is to make your friend pick out the following target object:

the green hexagon with spades

Which of the following words would you choose:

stars
spades
green
orange

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green hexagon with stars
a orange hexagon with stars
a green hexagon with spades

Your friend can choose from the following list of words:

stars
spades
green
orange

Your friend chose the word:

stars

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.6282801628112793,-2.9679856300354004,-3.4319283962249756,-4.208916664123535,0.9070700407028198,0.9893285632133484,0.8579820990562439,1.0522291660308838,0.23571811900281103,0.3279246795616775,0.2600340446581531,0.1763231567773584,0.24431838074115722,0.25457652415300885,0.23839482864016218,0.26271026646567175,0.5,-8.23525333404541,-10.422290802001953,-10.038034439086914,0.7830310221095279,0.08789429038697415,0.1290746875034981,1.1764647960662842,1.3027864694595337,1.2547544240951538,0.31093725628376573,0.3528040546839206,0.33625868903231365
87,"stripes
dots
hexagon
triangle",shape,color,hexagon,stripes,triangle,dots,2,0,3,1,red hexagon with stripes,triangle,red triangle with stripes,red triangle with dots,red hexagon with stripes,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red hexagon with stripes
a red triangle with stripes
a red triangle with dots

Your task is to make your friend pick out the following target object:

the red hexagon with stripes

Which of the following words would you choose:

stripes
dots
hexagon
triangle

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red hexagon with stripes
a red triangle with stripes
a red triangle with dots

Your friend can choose from the following list of words:

stripes
dots
hexagon
triangle

Your friend chose the word:

triangle

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.1512112617492676,-3.091343879699707,-3.8933358192443848,-4.407016277313232,0.7878028154373169,0.6182687878608704,1.2977787256240845,1.4690054655075073,0.30730489019436424,0.31664272045643055,0.2120406716513245,0.1640117176978808,0.21668636414417727,0.19907546376412963,0.2796220686525597,0.3046161034391336,0.5,-8.198687553405762,-9.395782470703125,-9.765527725219727,0.6619123324955425,0.19994417480612983,0.13814349269832768,1.1712411642074585,1.342254638671875,1.2206910848617554,0.3089089613827588,0.36652256363251706,0.3245684749847241
88,"triangle
hexagon
blue
green",shape,texture,hexagon,blue,triangle,green,1,2,0,3,blue hexagon with dots,triangle,blue triangle with dots,green triangle with dots,blue hexagon with dots,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue hexagon with dots
a blue triangle with dots
a green triangle with dots

Your task is to make your friend pick out the following target object:

the blue hexagon with dots

Which of the following words would you choose:

triangle
hexagon
blue
green

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue hexagon with dots
a blue triangle with dots
a green triangle with dots

Your friend can choose from the following list of words:

triangle
hexagon
blue
green

Your friend chose the word:

triangle

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.500887155532837,-3.4983417987823486,-3.013716697692871,-4.242303848266602,0.8752217292785645,1.1661138534545898,1.0045722723007202,1.414101243019104,0.25205845027796686,0.2523794438343857,0.32157996422982843,0.17398214165781903,0.220623990066484,0.25516385620838106,0.23536444004536725,0.28884771367976775,0.5,-8.487539291381836,-9.377878189086914,-10.76757526397705,0.6610271647970887,0.2713626281925748,0.06761020701033663,1.212505578994751,1.3396967649459839,1.345947027206421,0.30502791530214723,0.3464001064359073,0.3485719782619454
89,"circle
stripes
triangle
stars",texture,color,stripes,circle,stars,triangle,1,0,3,2,red circle with stripes,stars,red circle with stars,red triangle with stars,red circle with stripes,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red circle with stars
a red triangle with stars
a red circle with stripes

Your task is to make your friend pick out the following target object:

the red circle with stripes

Which of the following words would you choose:

circle
stripes
triangle
stars

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red circle with stars
a red triangle with stars
a red circle with stripes

Your friend can choose from the following list of words:

circle
stripes
triangle
stars

Your friend chose the word:

stars

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-4.118040084838867,-3.2751247882843018,-3.6159682273864746,-3.152446746826172,0.8236080408096313,1.0917083024978638,0.9039920568466187,1.0508155822753906,0.18415737301628565,0.28068929012387256,0.23670783309991938,0.29844550375992246,0.232300506615904,0.265624046888362,0.24182729845913012,0.26024814803660373,0.5,-8.300237655639648,-9.575016021728516,-12.57131290435791,0.7731203592856007,0.216081656262714,0.010797984451685106,1.3833729028701782,1.59583580493927,1.795901894569397,0.2668549901148514,0.3300249655393754,0.40312004434577325
90,"spades
stripes
circle
triangle",shape,color,circle,stripes,triangle,spades,2,1,3,0,blue circle with stripes,triangle,blue triangle with stripes,blue triangle with spades,blue circle with stripes,2,0,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue triangle with spades
a blue circle with stripes
a blue triangle with stripes

Your task is to make your friend pick out the following target object:

the blue circle with stripes

Which of the following words would you choose:

spades
stripes
circle
triangle

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue triangle with spades
a blue circle with stripes
a blue triangle with stripes

Your friend can choose from the following list of words:

spades
stripes
circle
triangle

Your friend chose the word:

triangle

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-2.9794464111328125,-3.6015663146972656,-3.3282222747802734,-3.849443197250366,0.9931488037109375,0.7203131914138794,1.1094074249267578,0.9623607993125916,0.3105680107690265,0.22754384882340128,0.2608681172849684,0.20102002312260372,0.25529390549291775,0.22273832364410415,0.27057376576035885,0.25139400510261917,0.5,-9.095418930053711,-9.508394241333008,-9.704262733459473,0.4533794303613883,0.2999914751944235,0.2466290944441882,1.2993453741073608,1.3583418130874634,1.386323094367981,0.31729473610429454,0.33657720151637255,0.3461280623793329
91,"green
triangle
square
red",color,texture,green,triangle,red,square,0,1,3,2,green triangle with spades,red,red triangle with spades,red square with spades,green triangle with spades,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red square with spades
a red triangle with spades
a green triangle with spades

Your task is to make your friend pick out the following target object:

the green triangle with spades

Which of the following words would you choose:

green
triangle
square
red

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red square with spades
a red triangle with spades
a green triangle with spades

Your friend can choose from the following list of words:

green
triangle
square
red

Your friend chose the word:

red

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.1634130477905273,-3.5828945636749268,-3.2530910968780518,-3.8696887493133545,1.0544710159301758,1.1942981481552124,1.0843636989593506,1.2898963689804077,0.28823210462474297,0.23369697942520226,0.2755935264278124,0.2024773895222423,0.23739464525721102,0.2545856934421109,0.2409694754664149,0.2670501858342632,0.5,-9.329830169677734,-8.30750560760498,-11.876605987548828,0.2592028314483687,0.7204928201447318,0.02030434840689959,1.332832932472229,1.186786413192749,1.6966577768325806,0.30276060036508295,0.2616207343351516,0.4356186652997655
92,"orange
hexagon
triangle
blue",color,texture,orange,triangle,blue,hexagon,0,2,3,1,orange triangle with spades,blue,blue triangle with spades,blue hexagon with spades,orange triangle with spades,0,2,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue triangle with spades
a orange triangle with spades
a blue hexagon with spades

Your task is to make your friend pick out the following target object:

the orange triangle with spades

Which of the following words would you choose:

orange
hexagon
triangle
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue triangle with spades
a orange triangle with spades
a blue hexagon with spades

Your friend can choose from the following list of words:

orange
hexagon
triangle
blue

Your friend chose the word:

blue

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.1038055419921875,-2.9918160438537598,-3.990739583969116,-3.904175043106079,0.7759513854980469,0.9972720146179199,1.3302465677261353,0.976043701171875,0.2967715048198047,0.3138632080181454,0.19047014777157872,0.1988951393904713,0.22018679480705916,0.24595204255486347,0.29050588797918153,0.24335527465889592,0.5,-8.87876033782959,-9.141507148742676,-10.973895072937012,0.5285439577987635,0.40641677219651423,0.06503927000472223,1.2683944702148438,1.142688512802124,1.3717368841171265,0.33436483165859837,0.2948676907451152,0.37076747759628637
93,"spades
stripes
square
triangle",shape,color,triangle,stripes,square,spades,3,1,2,0,blue triangle with stripes,square,blue square with stripes,blue square with spades,blue triangle with stripes,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue square with stripes
a blue square with spades
a blue triangle with stripes

Your task is to make your friend pick out the following target object:

the blue triangle with stripes

Which of the following words would you choose:

spades
stripes
square
triangle

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue square with stripes
a blue square with spades
a blue triangle with stripes

Your friend can choose from the following list of words:

spades
stripes
square
triangle

Your friend chose the word:

square

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.092738151550293,-3.1274254322052,-3.5792675018310547,-3.9910590648651123,1.0309127569198608,0.6254850625991821,1.1930891275405884,0.9977647066116333,0.2936828623829523,0.28863324836920806,0.23026614925834096,0.1874177399894986,0.25743067531093,0.21019519827975094,0.27917495023484107,0.25319917617447796,0.5,-9.465775489807129,-9.582135200500488,-10.048727035522461,0.4084294604914584,0.36356551310558144,0.22800502640296008,1.352253794670105,1.3688764572143555,1.4355323314666748,0.3222058386711079,0.32760652009359514,0.35018764123529694
94,"stars
triangle
spades
hexagon",shape,color,triangle,spades,hexagon,stars,1,2,3,0,green triangle with spades,hexagon,green hexagon with spades,green hexagon with stars,green triangle with spades,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green triangle with spades
a green hexagon with spades
a green hexagon with stars

Your task is to make your friend pick out the following target object:

the green triangle with spades

Which of the following words would you choose:

stars
triangle
spades
hexagon

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green triangle with spades
a green hexagon with spades
a green hexagon with stars

Your friend can choose from the following list of words:

stars
triangle
spades
hexagon

Your friend chose the word:

hexagon

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.125549793243408,-3.4924776554107666,-3.7339906692504883,-3.387120485305786,1.041849970817566,0.8731194138526917,0.9334976673126221,0.8467801809310913,0.2900664238574091,0.24144604052627464,0.21398148798427252,0.25450604763204376,0.2650107812745704,0.24357020829840784,0.2510354985106841,0.24038351191633767,0.5,-8.219230651855469,-9.411725997924805,-9.121973991394043,0.5851652751964166,0.1775760526819585,0.23725867212162483,1.0274039506912231,1.3445323705673218,1.303139328956604,0.2709529190839636,0.37206683248165107,0.3569802484343854
