submission_id,condition,response_raw,responseTime,item,trial_nr,objects,utterances,trigger_feature,nuisance_feature,production_target,production_competitor,production_distractor1,production_distractor2,production_index_target,production_index_competitor,production_index_distractor1,production_index_distractor2,trigger_object,trigger_word,interpretation_target,interpretation_competitor,interpretation_distractor,interpretation_index_target,interpretation_index_competitor,interpretation_index_distractor,context_production,context_interpretation,alpha_production,scores_production_target,scores_production_competitor,scores_production_distractor1,scores_production_distractor2,prob_production_target,prob_production_competitor,prob_production_distractor1,prob_production_distractor2,alpha_interpretation,scores_interpretation_target,scores_interpretation_competitor,scores_interpretation_distractor,prob_interpretation_target,prob_interpretation_competitor,prob_interpretation_distractor,response,prediction,position_production,position_interpretation,position,feature_set
247,interpretation,a green circle with spades,19793,57,4,"a green circle with dots
a green circle with spades
a green hexagon with dots","circle
spades
dots
hexagon",shape,color,hexagon,dots,circle,spades,3,2,0,1,green hexagon with dots,circle,green circle with dots,green circle with spades,green hexagon with dots,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green circle with dots
a green circle with spades
a green hexagon with dots

Your task is to make your friend pick out the following target object:

the green hexagon with dots

Which of the following words would you choose:

circle
spades
dots
hexagon

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green circle with dots
a green circle with spades
a green hexagon with dots

Your friend can choose from the following list of words:

circle
spades
dots
hexagon

Your friend chose the word:

circle

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-5.08481206827632,-26.20656,-26.45656,-22.97457459716,0.9998208532811618,2.5905555125958433e-5,2.28615721583928e-5,1.303795915538e-4,0.5,-12.287956740652,-23.0927705743358,-36.372982258300006,0.995508651758566,0.00448548620923866,5.862032195384675e-6,competitor,target,"[d,d,c,t]","[t,c,d]","[t,c,d]",shape-color
262,production,stars,47328,61,1,"a blue square with stars
a orange square with stripes
a blue square with stripes","blue
orange
stars
stripes",texture,shape,stars,blue,stripes,orange,2,0,3,1,blue square with stars,stripes,blue square with stripes,orange square with stripes,blue square with stars,2,1,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue square with stars
a orange square with stripes
a blue square with stripes

Your task is to make your friend pick out the following target object:

the blue square with stars

Which of the following words would you choose:

blue
orange
stars
stripes

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue square with stars
a orange square with stripes
a blue square with stripes

Your friend can choose from the following list of words:

blue
orange
stars
stripes

Your friend chose the word:

stripes

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-6.9039316,-20.56961,-24.202637,-24.748335,0.99861549135261,0.00107630148285071,1.7499762282939e-4,1.3320954170988e-4,0.5,-11.9711615244247,-13.617095040426,-24.606370306736,0.6939956618578357,0.30475218908804036,0.00125214905412391,target,target,"[c,d,t,d]","[d,c,t]","[c,d,t,d]",texture-shape
262,production,spades,4867,76,2,"a green circle with dots
a blue circle with dots
a blue circle with spades","dots
green
blue
spades",texture,shape,spades,blue,dots,green,3,2,0,1,blue circle with spades,dots,blue circle with dots,green circle with dots,blue circle with spades,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green circle with dots
a blue circle with dots
a blue circle with spades

Your task is to make your friend pick out the following target object:

the blue circle with spades

Which of the following words would you choose:

dots
green
blue
spades

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green circle with dots
a blue circle with dots
a blue circle with spades

Your friend can choose from the following list of words:

dots
green
blue
spades

Your friend chose the word:

dots

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-6.5026917,-19.21571,-26.522272,-22.858746,0.9979431123774468,0.00173184466894445,4.486515349657841e-5,2.8017780011237e-4,0.5,-18.00320086354,-11.4787724656072,-28.2162293452908,0.03688221769368001,0.9628943808137698,2.2340149255023e-4,target,target,"[d,d,c,t]","[c,t,d]","[d,d,c,t]",texture-shape
262,interpretation,a orange hexagon with stripes,14961,68,3,"a blue hexagon with spades
a orange hexagon with stripes
a blue hexagon with stripes","blue
stripes
orange
spades",color,shape,orange,stripes,blue,spades,2,1,0,3,orange hexagon with stripes,blue,blue hexagon with stripes,blue hexagon with spades,orange hexagon with stripes,2,0,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue hexagon with spades
a orange hexagon with stripes
a blue hexagon with stripes

Your task is to make your friend pick out the following target object:

the orange hexagon with stripes

Which of the following words would you choose:

blue
stripes
orange
spades

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue hexagon with spades
a orange hexagon with stripes
a blue hexagon with stripes

Your friend can choose from the following list of words:

blue
stripes
orange
spades

Your friend chose the word:

blue

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-7.0914617,-26.416733,-23.264717,-23.9318907684315,0.9994087403633084,6.357901566091642e-5,3.0744354394527e-4,2.2023707708542e-4,0.5,-15.835978128059,-21.2710828387249,-21.843756208743994,0.8963545178071999,0.05919183716058397,0.0444536450322162,distractor,target,"[d,c,t,d]","[c,d,t]","[c,d,t]",color-shape
262,interpretation,a blue triangle with stripes,14423,11,4,"a blue triangle with stars
a blue triangle with stripes
a blue circle with stripes","stripes
circle
triangle
stars",shape,color,circle,stripes,triangle,stars,1,0,2,3,blue circle with stripes,triangle,blue triangle with stripes,blue triangle with stars,blue circle with stripes,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue triangle with stars
a blue triangle with stripes
a blue circle with stripes

Your task is to make your friend pick out the following target object:

the blue circle with stripes

Which of the following words would you choose:

stripes
circle
triangle
stars

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue triangle with stars
a blue triangle with stripes
a blue circle with stripes

Your friend can choose from the following list of words:

stripes
circle
triangle
stars

Your friend chose the word:

triangle

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-7.760098,-15.068211,-18.99596,-20.349628,0.9695897853760652,0.02509871326234177,0.00352169384690764,0.00178980751468529,0.5,-18.694257262706003,-14.420181772677,-34.2146244657,0.10554397419202675,0.8944110241487578,4.500165921536895e-5,target,competitor,"[c,t,d,d]","[c,t,d]","[c,t,d]",shape-color
271,production,stripes,50703,8,1,"a red square with stripes
a red square with stars
a red circle with stars","stars
circle
square
stripes",texture,color,stripes,square,stars,circle,3,2,0,1,red square with stripes,stars,red square with stars,red circle with stars,red square with stripes,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red square with stripes
a red square with stars
a red circle with stars

Your task is to make your friend pick out the following target object:

the red square with stripes

Which of the following words would you choose:

stars
circle
square
stripes

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red square with stripes
a red square with stars
a red circle with stars

Your friend can choose from the following list of words:

stars
circle
square
stripes

Your friend chose the word:

stars

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-9.79893,-13.762224,-20.252949,-25.501513,0.8744309830081176,0.1205333369293278,0.00469530873937709,3.4037132317751e-4,0.5,-12.1040611964202,-18.063820513853,-32.259293645178,0.9516187907891756,0.0483412322391833,3.9976971641118744e-5,target,target,"[d,d,c,t]","[d,t,c]","[d,d,c,t]",texture-color
271,production,orange,10735,15,2,"a green hexagon with stripes
a green triangle with stripes
a orange hexagon with stripes","hexagon
triangle
orange
green",color,texture,orange,hexagon,green,triangle,2,0,3,1,orange hexagon with stripes,green,green hexagon with stripes,green triangle with stripes,orange hexagon with stripes,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green hexagon with stripes
a green triangle with stripes
a orange hexagon with stripes

Your task is to make your friend pick out the following target object:

the orange hexagon with stripes

Which of the following words would you choose:

hexagon
triangle
orange
green

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green hexagon with stripes
a green triangle with stripes
a orange hexagon with stripes

Your friend can choose from the following list of words:

hexagon
triangle
orange
green

Your friend chose the word:

green

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-4.61408,-21.1232159311614,-21.064806,-20.350319,0.9990902319898196,2.5983125739114e-4,2.6753151590512e-4,3.8240523688407e-4,0.5,-14.6085226681435,-20.381711433678003,-21.357626240637003,0.9174318109940802,0.05116132492028736,0.03140686408563242,target,target,"[c,d,t,d]","[t,c,d]","[c,d,t,d]",color-texture
271,interpretation,a green triangle with stripes,63883,52,3,"a green circle with stripes
a green triangle with spades
a green triangle with stripes","spades
stripes
triangle
circle",texture,color,spades,triangle,stripes,circle,0,2,1,3,green triangle with spades,stripes,green triangle with stripes,green circle with stripes,green triangle with spades,2,0,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green circle with stripes
a green triangle with spades
a green triangle with stripes

Your task is to make your friend pick out the following target object:

the green triangle with spades

Which of the following words would you choose:

spades
stripes
triangle
circle

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green circle with stripes
a green triangle with spades
a green triangle with stripes

Your friend can choose from the following list of words:

spades
stripes
triangle
circle

Your friend chose the word:

stripes

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-8.213902068276319,-15.884565,-22.540354,-23.304424,0.977615211440587,0.02111079840708666,7.5721366157534e-4,5.16776490751e-4,0.5,-21.076505348255,-14.0990004949357,-37.249484466739,0.02963368790487814,0.9703571947601916,9.117334930192368e-6,target,competitor,"[t,d,c,d]","[c,d,t]","[c,d,t]",texture-color
271,interpretation,a blue triangle with dots,41326,88,4,"a blue hexagon with dots
a blue triangle with dots
a green triangle with dots","triangle
hexagon
blue
green",shape,texture,hexagon,blue,triangle,green,1,2,0,3,blue hexagon with dots,triangle,blue triangle with dots,green triangle with dots,blue hexagon with dots,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue hexagon with dots
a blue triangle with dots
a green triangle with dots

Your task is to make your friend pick out the following target object:

the blue hexagon with dots

Which of the following words would you choose:

triangle
hexagon
blue
green

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue hexagon with dots
a blue triangle with dots
a green triangle with dots

Your friend can choose from the following list of words:

triangle
hexagon
blue
green

Your friend chose the word:

triangle

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-5.9741497,-16.267586,-19.292728,-21.247463,0.9924741037211678,0.00577467957634154,0.00127240876605121,4.7880793643943e-4,0.5,-15.7016427682708,-22.0821911688808,-37.628957406547,0.9604506560516406,0.03953270908712672,1.663486123262683e-5,target,target,"[d,t,c,d]","[d,t,c]","[d,t,c]",shape-texture
238,production,green,52974,47,1,"a red circle with dots
a red hexagon with dots
a green circle with dots","green
circle
hexagon
red",color,texture,green,circle,red,hexagon,0,1,3,2,green circle with dots,red,red circle with dots,red hexagon with dots,green circle with dots,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red circle with dots
a red hexagon with dots
a green circle with dots

Your task is to make your friend pick out the following target object:

the green circle with dots

Which of the following words would you choose:

green
circle
hexagon
red

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red circle with dots
a red hexagon with dots
a green circle with dots

Your friend can choose from the following list of words:

green
circle
hexagon
red

Your friend chose the word:

red

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-6.497494,-18.403017,-21.604895,-23.202744666190934,0.99665264443792,0.00258995579627838,5.2241228151329e-4,2.3498748428836e-4,0.5,-16.0466564280205,-37.408372433744006,-22.505500409754,0.9619053260854956,2.210520957921481e-5,0.03807256870492522,target,target,"[t,c,d,d]","[t,c,d]","[t,c,d,d]",color-texture
238,production,hexagon,15824,99,2,"a red hexagon with spades
a red triangle with stripes
a red triangle with spades","hexagon
spades
stripes
triangle",shape,color,hexagon,spades,triangle,stripes,0,1,3,2,red hexagon with spades,triangle,red triangle with spades,red triangle with stripes,red hexagon with spades,2,1,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red hexagon with spades
a red triangle with stripes
a red triangle with spades

Your task is to make your friend pick out the following target object:

the red hexagon with spades

Which of the following words would you choose:

hexagon
spades
stripes
triangle

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red hexagon with spades
a red triangle with stripes
a red triangle with spades

Your friend can choose from the following list of words:

hexagon
spades
stripes
triangle

Your friend chose the word:

triangle

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-6.9353662622395,-13.55610406827632,-19.503082,-23.771273,0.9628440792976016,0.0351464136874739,0.00179684728050617,2.126597344182e-4,0.5,-14.60020734707404,-12.491398516724,-33.33605591457301,0.2583745269639365,0.7416034025513536,2.2070484710021967e-5,target,target,"[t,c,d,d]","[d,c,t]","[t,c,d,d]",shape-color
238,interpretation,a blue triangle with spades,24467,59,3,"a orange triangle with spades
a blue triangle with spades
a blue triangle with stars","spades
blue
stars
orange",texture,shape,stars,blue,spades,orange,2,1,0,3,blue triangle with stars,spades,blue triangle with spades,orange triangle with spades,blue triangle with stars,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange triangle with spades
a blue triangle with spades
a blue triangle with stars

Your task is to make your friend pick out the following target object:

the blue triangle with stars

Which of the following words would you choose:

spades
blue
stars
orange

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange triangle with spades
a blue triangle with spades
a blue triangle with stars

Your friend can choose from the following list of words:

spades
blue
stars
orange

Your friend chose the word:

spades

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-6.931708,-9.562649,-20.98945520243,-21.086893,0.7873533620764653,0.2112847281792636,6.975392777115e-4,6.6437046655966e-4,0.5,-18.3656301877573,-11.8292006525817,-27.282502543990997,0.03666228083842336,0.9629131531247924,4.2456603678435e-4,target,competitor,"[d,c,t,d]","[c,t,d]","[c,t,d]",texture-shape
238,interpretation,a blue circle with dots,43048,58,4,"a orange circle with stars
a orange circle with dots
a blue circle with dots","orange
dots
stars
blue",texture,shape,stars,orange,dots,blue,2,0,1,3,orange circle with stars,dots,orange circle with dots,blue circle with dots,orange circle with stars,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange circle with stars
a orange circle with dots
a blue circle with dots

Your task is to make your friend pick out the following target object:

the orange circle with stars

Which of the following words would you choose:

orange
dots
stars
blue

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange circle with stars
a orange circle with dots
a blue circle with dots

Your friend can choose from the following list of words:

orange
dots
stars
blue

Your friend chose the word:

dots

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-5.7151914,-20.5865,-22.105326,-22.74503,0.998934825893124,5.892146309414e-4,2.7571769999163e-4,2.0024177594299e-4,0.5,-14.813681677970902,-19.5505304076127,-27.7415663699093,0.91308626514453906,0.08549056309408067,0.00142317176138017,competitor,target,"[c,d,t,d]","[d,t,c]","[d,t,c]",texture-shape
239,production,stars,84143,1,1,"a orange triangle with stripes
a orange hexagon with stars
a orange hexagon with stripes","triangle
stripes
stars
hexagon",texture,color,stars,hexagon,stripes,triangle,2,3,1,0,orange hexagon with stars,stripes,orange hexagon with stripes,orange triangle with stripes,orange hexagon with stars,2,0,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange triangle with stripes
a orange hexagon with stars
a orange hexagon with stripes

Your task is to make your friend pick out the following target object:

the orange hexagon with stars

Which of the following words would you choose:

triangle
stripes
stars
hexagon

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange triangle with stripes
a orange hexagon with stars
a orange hexagon with stripes

Your friend can choose from the following list of words:

triangle
stripes
stars
hexagon

Your friend chose the word:

stripes

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-7.696319,-21.1695274277735,-23.890434,-24.926823,0.9983303695932852,0.00118468869958425,3.0392532572554e-4,1.8101638140514e-4,0.5,-30.333501046810003,-14.0337380965304,-36.52847214813,2.8868245638325e-4,0.9996982798878672,1.3037655749496906e-5,target,target,"[d,d,t,c]","[c,d,t]","[d,d,t,c]",texture-color
239,production,stars,12146,42,2,"a red square with stars
a red circle with spades
a red square with spades","square
spades
stars
circle",texture,color,stars,square,spades,circle,2,0,1,3,red square with stars,spades,red square with spades,red circle with spades,red square with stars,2,1,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red square with stars
a red circle with spades
a red square with spades

Your task is to make your friend pick out the following target object:

the red square with stars

Which of the following words would you choose:

square
spades
stars
circle

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red square with stars
a red circle with spades
a red square with spades

Your friend can choose from the following list of words:

square
spades
stars
circle

Your friend chose the word:

spades

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-6.87509,-19.681631,-20.26394639735,-25.6331,0.9970304438423724,0.0016512140495249,0.00123411375633311,8.422835176972939e-5,0.5,-13.456187304222942,-13.0995985345818,-24.500931439594,0.4547162896962568,0.5434665016488499,0.00181720865489323,target,target,"[c,d,t,d]","[d,c,t]","[c,d,t,d]",texture-color
239,interpretation,a red square with spades,28313,74,3,"a red square with dots
a red square with spades
a orange square with spades","red
spades
dots
orange",color,shape,orange,spades,red,dots,3,1,0,2,orange square with spades,red,red square with spades,red square with dots,orange square with spades,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red square with dots
a red square with spades
a orange square with spades

Your task is to make your friend pick out the following target object:

the orange square with spades

Which of the following words would you choose:

red
spades
dots
orange

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red square with dots
a red square with spades
a orange square with spades

Your friend can choose from the following list of words:

red
spades
dots
orange

Your friend chose the word:

red

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-5.0667152,-21.63439372699,-23.091053,-27.06719,0.9996089724130548,2.5246690994657e-4,1.2186946999713e-4,1.669120700156051e-5,0.5,-24.3730710025539,-13.9393799529665,-22.3138679007698,0.00531486077944798,0.9798037949148724,0.01488134430567955,target,competitor,"[d,c,d,t]","[c,t,d]","[c,t,d]",color-shape
239,interpretation,a green circle with dots,8434,18,4,"a green triangle with stripes
a green circle with stripes
a green circle with dots","stripes
circle
dots
triangle",shape,color,triangle,stripes,circle,dots,3,0,1,2,green triangle with stripes,circle,green circle with stripes,green circle with dots,green triangle with stripes,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green triangle with stripes
a green circle with stripes
a green circle with dots

Your task is to make your friend pick out the following target object:

the green triangle with stripes

Which of the following words would you choose:

stripes
circle
dots
triangle

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green triangle with stripes
a green circle with stripes
a green circle with dots

Your friend can choose from the following list of words:

stripes
circle
dots
triangle

Your friend chose the word:

circle

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-7.1953115,-21.690712,-22.549097,-26.02696,0.998744929763968,7.1091612092976e-4,4.6283098741726e-4,8.132312768490693e-5,0.5,-10.8169795572017,-23.729714278078703,-25.27441296945,0.9977093176534708,0.00156689289168433,7.2378945484474e-4,competitor,target,"[c,d,d,t]","[d,t,c]","[d,t,c]",shape-color
240,production,dots,36264,62,1,"a green square with stripes
a green square with dots
a orange square with dots","stripes
green
orange
dots",color,shape,orange,dots,green,stripes,2,3,1,0,orange square with dots,green,green square with dots,green square with stripes,orange square with dots,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green square with stripes
a green square with dots
a orange square with dots

Your task is to make your friend pick out the following target object:

the orange square with dots

Which of the following words would you choose:

stripes
green
orange
dots

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green square with stripes
a green square with dots
a orange square with dots

Your friend can choose from the following list of words:

stripes
green
orange
dots

Your friend chose the word:

green

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-6.5364885,-21.5461,-21.563684,-24.807852,0.9987976484347644,5.4977094783098e-4,5.4495854796699e-4,1.0762206943768e-4,0.5,-21.6114292898364,-15.375522148681402,-20.941480614529997,0.04000322053996918,0.9040760970026068,0.05592068245742383,competitor,target,"[d,d,t,c]","[c,t,d]","[d,d,t,c]",color-shape
240,production,stripes,5768,77,2,"a blue circle with stripes
a blue circle with stars
a green circle with stars","green
stars
stripes
blue",texture,shape,stripes,blue,stars,green,2,3,1,0,blue circle with stripes,stars,blue circle with stars,green circle with stars,blue circle with stripes,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue circle with stripes
a blue circle with stars
a green circle with stars

Your task is to make your friend pick out the following target object:

the blue circle with stripes

Which of the following words would you choose:

green
stars
stripes
blue

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue circle with stripes
a blue circle with stars
a green circle with stars

Your friend can choose from the following list of words:

green
stars
stripes
blue

Your friend chose the word:

stars

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-10.130513,-16.964321,-19.848394,-23.8993,0.9600649407028512,0.03150344575004654,0.00744885574067574,9.8275780642661e-4,0.5,-12.1012848574143,-17.906962089532698,-31.2336968572893,0.9479236273384366,0.05200996428403135,6.64083775320378e-5,target,target,"[d,d,t,c]","[d,t,c]","[d,d,t,c]",texture-shape
240,interpretation,a orange hexagon with stripes,19040,1,3,"a orange triangle with stripes
a orange hexagon with stars
a orange hexagon with stripes","triangle
stripes
stars
hexagon",texture,color,stars,hexagon,stripes,triangle,2,3,1,0,orange hexagon with stars,stripes,orange hexagon with stripes,orange triangle with stripes,orange hexagon with stars,2,0,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange triangle with stripes
a orange hexagon with stars
a orange hexagon with stripes

Your task is to make your friend pick out the following target object:

the orange hexagon with stars

Which of the following words would you choose:

triangle
stripes
stars
hexagon

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange triangle with stripes
a orange hexagon with stars
a orange hexagon with stripes

Your friend can choose from the following list of words:

triangle
stripes
stars
hexagon

Your friend chose the word:

stripes

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-7.696319,-21.1695274277735,-23.890434,-24.926823,0.9983303695932852,0.00118468869958425,3.0392532572554e-4,1.8101638140514e-4,0.5,-30.333501046810003,-14.0337380965304,-36.52847214813,2.8868245638325e-4,0.9996982798878672,1.3037655749496906e-5,target,competitor,"[d,d,t,c]","[c,d,t]","[c,d,t]",texture-color
240,interpretation,a orange hexagon with spades,13848,5,4,"a red square with spades
a orange hexagon with spades
a orange square with spades","orange
hexagon
red
square",color,texture,red,square,orange,hexagon,2,3,0,1,red square with spades,orange,orange square with spades,orange hexagon with spades,red square with spades,2,1,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red square with spades
a orange hexagon with spades
a orange square with spades

Your task is to make your friend pick out the following target object:

the red square with spades

Which of the following words would you choose:

orange
hexagon
red
square

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red square with spades
a orange hexagon with spades
a orange square with spades

Your friend can choose from the following list of words:

orange
hexagon
red
square

Your friend chose the word:

orange

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-8.705125,-20.516829,-22.139479,-24.655111838501,0.995740851285228,0.00271186078082594,0.00120479573042924,3.4249220351674e-4,0.5,-19.4326244342984,-17.020738352368603,-20.0369497336272,0.1968843025901236,0.6575753121458225,0.14554038526405372,competitor,competitor,"[d,d,t,c]","[d,c,t]","[d,c,t]",color-texture
